id,dropGroup,dropItem,dropPr,dropNumber
2568,92010801,123101,1000,"2,2"
2569,92010801,122203,1000,"2,2"
2570,92010901,11,1000,"1000,1000"
2571,92010901,2,1000,"10,10"
2572,92010901,123102,1000,"2,2"
2573,92010901,122203,1000,"2,2"
2574,92011001,11,1000,"2500,2500"
2575,92011001,2,1000,"40,40"
2576,92011001,1616101,1000,"1,1"
2577,92011001,123201,1000,"1,1"
2578,92011001,123301,1000,"1,1"
2579,92011101,11,1000,"1000,1000"
2580,92011101,2,1000,"10,10"
2581,92011101,123103,1000,"2,2"
2582,92011101,122204,1000,"2,2"
2583,92011201,11,1000,"1000,1000"
2584,92011201,2,1000,"10,10"
2585,92011201,123104,1000,"2,2"
2586,92011201,122204,1000,"2,2"
2587,92011301,11,1000,"1000,1000"
2588,92011301,2,1000,"10,10"
2589,92011301,123105,1000,"2,2"
2590,92011301,122204,1000,"2,2"
2591,92011401,11,1000,"1000,1000"
2592,92011401,2,1000,"10,10"
2593,92011401,123106,1000,"2,2"
2594,92011401,122204,1000,"2,2"
2595,92011501,11,1000,"2500,2500"
2596,92011501,2,1000,"40,40"
2597,92011501,1616101,1000,"1,1"
2598,92011501,123201,1000,"1,1"
2599,92011501,123301,1000,"1,1"
2600,92011601,11,1000,"1000,1000"
2601,92011601,2,1000,"10,10"
2602,92011601,123101,1000,"2,2"
2603,92011601,122204,1000,"2,2"
2604,92011701,11,1000,"1000,1000"
2605,92011701,2,1000,"10,10"
2606,92011701,123102,1000,"2,2"
2607,92011701,122204,1000,"2,2"
2608,92011801,11,1000,"1000,1000"
2609,92011801,2,1000,"10,10"
2610,92011801,123103,1000,"2,2"
2611,92011801,122204,1000,"2,2"
2612,92011901,11,1000,"1000,1000"
2613,92011901,2,1000,"10,10"
2614,92011901,123104,1000,"2,2"
2615,92011901,122204,1000,"2,2"
2616,92012001,11,1000,"2500,2500"
2617,92012001,2,1000,"40,40"
2618,92012001,1616101,1000,"1,1"
2619,92012001,123201,1000,"1,1"
2620,92012001,123301,1000,"1,1"
2621,92012101,11,1000,"1000,1000"
2622,92012101,2,1000,"10,10"
2623,92012101,123105,1000,"2,2"
2624,92012101,122205,1000,"2,2"
2625,92012201,11,1000,"1000,1000"
2626,92012201,2,1000,"10,10"
2627,92012201,123106,1000,"2,2"
2628,92012201,122205,1000,"2,2"
2629,92012301,11,1000,"1000,1000"
2630,92012301,2,1000,"10,10"
2631,92012301,123101,1000,"2,2"
2632,92012301,122205,1000,"2,2"
2633,92012401,11,1000,"1000,1000"
2634,92012401,2,1000,"10,10"
2635,92012401,123102,1000,"2,2"
2636,92012401,122205,1000,"2,2"
2637,92012501,11,1000,"2500,2500"
2638,92012501,2,1000,"40,40"
2639,92012501,1616101,1000,"1,1"
2640,92012501,123202,1000,"1,1"
2641,92012501,123302,1000,"1,1"
2642,92012601,11,1000,"1000,1000"
2643,92012601,2,1000,"10,10"
2644,92012601,123103,1000,"2,2"
2645,92012601,122205,1000,"2,2"
2646,92012701,11,1000,"1000,1000"
2647,92012701,2,1000,"10,10"
2648,92012701,123104,1000,"2,2"
2649,92012701,122205,1000,"2,2"
2650,92012801,11,1000,"1000,1000"
2651,92012801,2,1000,"10,10"
2652,92012801,123105,1000,"2,2"
2653,92012801,122205,1000,"2,2"
2654,92012901,11,1000,"1000,1000"
2655,92012901,2,1000,"10,10"
2656,92012901,123106,1000,"2,2"
2657,92012901,122205,1000,"2,2"
2658,92013001,11,1000,"2500,2500"
2659,92013001,2,1000,"40,40"
2660,92013001,1616101,1000,"1,1"
2661,92013001,123202,1000,"1,1"
2662,92013001,123302,1000,"1,1"
2663,92013101,11,1000,"1500,1500"
2664,92013101,2,1000,"15,15"
2665,92013101,123101,1000,"2,2"
2666,92013101,122206,1000,"2,2"
2667,92013201,11,1000,"1500,1500"
2668,92013201,2,1000,"15,15"
2669,92013201,123102,1000,"2,2"
2670,92013201,122206,1000,"2,2"
2671,92013301,11,1000,"1500,1500"
2672,92013301,2,1000,"15,15"
2673,92013301,123103,1000,"2,2"
2674,92013301,122206,1000,"2,2"
2675,92013401,11,1000,"1500,1500"
2676,92013401,2,1000,"15,15"
2677,92013401,123104,1000,"2,2"
2678,92013401,122206,1000,"2,2"
2679,92013501,11,1000,"3750,3750"
2680,92013501,2,1000,"60,60"
2681,92013501,1616101,1000,"1,1"
2682,92013501,123202,1000,"1,1"
2683,92013501,123302,1000,"1,1"
2684,92013601,11,1000,"1500,1500"
2685,92013601,2,1000,"15,15"
2686,92013601,123105,1000,"2,2"
2687,92013601,122206,1000,"2,2"
2688,92013701,11,1000,"1500,1500"
2689,92013701,2,1000,"15,15"
2690,92013701,123106,1000,"2,2"
2691,92013701,122206,1000,"2,2"
2692,92013801,11,1000,"1500,1500"
2693,92013801,2,1000,"15,15"
2694,92013801,123101,1000,"2,2"
2695,92013801,122206,1000,"2,2"
2696,92013901,11,1000,"1500,1500"
2697,92013901,2,1000,"15,15"
2698,92013901,123102,1000,"2,2"
2699,92013901,122206,1000,"2,2"
2700,92014001,11,1000,"3750,3750"
2701,92014001,2,1000,"60,60"
2702,92014001,1616101,1000,"1,1"
2703,92014001,123202,1000,"1,1"
2704,92014001,123302,1000,"1,1"
2705,92014101,11,1000,"1500,1500"
2706,92014101,2,1000,"15,15"
2707,92014101,123103,1000,"2,2"
2708,92014101,122207,1000,"2,2"
2709,92014201,11,1000,"1500,1500"
2710,92014201,2,1000,"15,15"
2711,92014201,123104,1000,"2,2"
2712,92014201,122207,1000,"2,2"
2713,92014301,11,1000,"1500,1500"
2714,92014301,2,1000,"15,15"
2715,92014301,123105,1000,"2,2"
2716,92014301,122207,1000,"2,2"
2717,92014401,11,1000,"1500,1500"
2718,92014401,2,1000,"15,15"
2719,92014401,123106,1000,"2,2"
2720,92014401,122207,1000,"2,2"
2721,92014501,11,1000,"3750,3750"
2722,92014501,2,1000,"60,60"
2723,92014501,1616101,1000,"1,1"
2724,92014501,123202,1000,"1,1"
2725,92014501,123302,1000,"1,1"
2726,92014601,11,1000,"1500,1500"
2727,92014601,2,1000,"15,15"
2728,92014601,123101,1000,"2,2"
2729,92014601,122207,1000,"2,2"
2730,92014701,11,1000,"1500,1500"
2731,92014701,2,1000,"15,15"
2732,92014701,123102,1000,"2,2"
2733,92014701,122207,1000,"2,2"
2734,92014801,11,1000,"1500,1500"
2735,92014801,2,1000,"15,15"
2736,92014801,123103,1000,"2,2"
2737,92014801,122207,1000,"2,2"
2738,92014901,11,1000,"1500,1500"
2739,92014901,2,1000,"15,15"
2740,92014901,123104,1000,"2,2"
2741,92014901,122207,1000,"2,2"
2742,92015001,11,1000,"3750,3750"
2743,92015001,2,1000,"60,60"
2744,92015001,1616101,1000,"1,1"
2745,92015001,123202,1000,"1,1"
2746,92015001,123302,1000,"1,1"
2747,92015101,11,1000,"1500,1500"
2748,92015101,2,1000,"15,15"
2749,92015101,123105,1000,"2,2"
2750,92015101,122208,1000,"2,2"
2751,92015201,11,1000,"1500,1500"
2752,92015201,2,1000,"15,15"
2753,92015201,123106,1000,"2,2"
2754,92015201,122208,1000,"2,2"
2755,92015301,11,1000,"1500,1500"
2756,92015301,2,1000,"15,15"
2757,92015301,123101,1000,"2,2"
2758,92015301,122208,1000,"2,2"
2759,92015401,11,1000,"1500,1500"
2760,92015401,2,1000,"15,15"
2761,92015401,123102,1000,"2,2"
2762,92015401,122208,1000,"2,2"
2763,92015501,11,1000,"3750,3750"
2764,92015501,2,1000,"60,60"
2765,92015501,1616101,1000,"1,1"
2766,92015501,123203,1000,"1,1"
2767,92015501,123303,1000,"1,1"
2768,92015601,11,1000,"1500,1500"
2769,92015601,2,1000,"15,15"
2770,92015601,123103,1000,"2,2"
2771,92015601,122208,1000,"2,2"
2772,92015701,11,1000,"1500,1500"
2773,92015701,2,1000,"15,15"
2774,92015701,123104,1000,"2,2"
2775,92015701,122208,1000,"2,2"
2776,92015801,11,1000,"1500,1500"
2777,92015801,2,1000,"15,15"
2778,92015801,123105,1000,"2,2"
2779,92015801,122208,1000,"2,2"
2780,92015901,11,1000,"1500,1500"
2781,92015901,2,1000,"15,15"
2782,92015901,123106,1000,"2,2"
2783,92015901,122208,1000,"2,2"
2784,92016001,11,1000,"3750,3750"
2785,92016001,2,1000,"60,60"
2786,92016001,1616101,1000,"1,1"
2787,92016001,123203,1000,"1,1"
2788,92016001,123303,1000,"1,1"
2789,92016101,11,1000,"2000,2000"
2790,92016101,2,1000,"20,20"
2791,92016101,123101,1000,"2,2"
2792,92016101,122209,1000,"2,2"
2793,92016201,11,1000,"2000,2000"
2794,92016201,2,1000,"20,20"
2795,92016201,123102,1000,"2,2"
2796,92016201,122209,1000,"2,2"
2797,92016301,11,1000,"2000,2000"
2798,92016301,2,1000,"20,20"
2799,92016301,123103,1000,"2,2"
2800,92016301,122209,1000,"2,2"
2801,92016401,11,1000,"2000,2000"
2802,92016401,2,1000,"20,20"
2803,92016401,123104,1000,"2,2"
2804,92016401,122209,1000,"2,2"
2805,92016501,11,1000,"5000,5000"
2806,92016501,2,1000,"80,80"
2807,92016501,1616101,1000,"1,1"
2808,92016501,123203,1000,"1,1"
2809,92016501,123303,1000,"1,1"
2810,92016601,11,1000,"2000,2000"
2811,92016601,2,1000,"20,20"
2812,92016601,123105,1000,"2,2"
2813,92016601,122209,1000,"2,2"
2814,92016701,11,1000,"2000,2000"
2815,92016701,2,1000,"20,20"
2816,92016701,123106,1000,"2,2"
2817,92016701,122209,1000,"2,2"
2818,92016801,11,1000,"2000,2000"
2819,92016801,2,1000,"20,20"
2820,92016801,123101,1000,"2,2"
2821,92016801,122209,1000,"2,2"
2822,92016901,11,1000,"2000,2000"
2823,92016901,2,1000,"20,20"
2824,92016901,123102,1000,"2,2"
2825,92016901,122209,1000,"2,2"
2826,92017001,11,1000,"5000,5000"
2827,92017001,2,1000,"80,80"
2828,92017001,1616101,1000,"1,1"
2829,92017001,123203,1000,"1,1"
2830,92017001,123303,1000,"1,1"
2831,92017101,11,1000,"2000,2000"
2832,92017101,2,1000,"20,20"
2833,92017101,123103,1000,"2,2"
2834,92017101,122210,1000,"2,2"
2835,92017201,11,1000,"2000,2000"
2836,92017201,2,1000,"20,20"
2837,92017201,123104,1000,"2,2"
2838,92017201,122210,1000,"2,2"
2839,92017301,11,1000,"2000,2000"
2840,92017301,2,1000,"20,20"
2841,92017301,123105,1000,"2,2"
2842,92017301,122210,1000,"2,2"
2843,92017401,11,1000,"2000,2000"
2844,92017401,2,1000,"20,20"
2845,92017401,123106,1000,"2,2"
2846,92017401,122210,1000,"2,2"
2847,92017501,11,1000,"5000,5000"
2848,92017501,2,1000,"80,80"
2849,92017501,1616101,1000,"1,1"
2850,92017501,123203,1000,"1,1"
2851,92017501,123303,1000,"1,1"
2852,92017601,11,1000,"2000,2000"
2853,92017601,2,1000,"20,20"
2854,92017601,123101,1000,"2,2"
2855,92017601,122210,1000,"2,2"
2856,92017701,11,1000,"2000,2000"
2857,92017701,2,1000,"20,20"
2858,92017701,123102,1000,"2,2"
2859,92017701,122210,1000,"2,2"
2860,92017801,11,1000,"2000,2000"
2861,92017801,2,1000,"20,20"
2862,92017801,123103,1000,"2,2"
2863,92017801,122210,1000,"2,2"
2864,92017901,11,1000,"2000,2000"
2865,92017901,2,1000,"20,20"
2866,92017901,123104,1000,"2,2"
2867,92017901,122210,1000,"2,2"
2868,92018001,11,1000,"5000,5000"
2869,92018001,2,1000,"80,80"
2870,92018001,1616101,1000,"1,1"
2871,92018001,123204,1000,"1,1"
2872,92018001,123304,1000,"1,1"
2873,93010101,11,1000,"1000,1000"
2874,93010101,2,1000,"10,10"
2875,93010101,123101,1000,"2,2"
2876,93010101,122303,1000,"2,2"
2877,93010201,11,1000,"1000,1000"
2878,93010201,2,1000,"10,10"
2879,93010201,123102,1000,"2,2"
2880,93010201,122303,1000,"2,2"
2881,93010301,11,1000,"1000,1000"
2882,93010301,2,1000,"10,10"
2883,93010301,123103,1000,"2,2"
2884,93010301,122303,1000,"2,2"
2885,93010401,11,1000,"1000,1000"
2886,93010401,2,1000,"10,10"
2887,93010401,123104,1000,"2,2"
2888,93010401,122303,1000,"2,2"
2889,93010501,11,1000,"2500,2500"
2890,93010501,2,1000,"40,40"
2891,93010501,1616101,1000,"1,1"
2892,93010501,123201,1000,"1,1"
2893,93010501,123301,1000,"1,1"
2894,93010601,11,1000,"1000,1000"
2895,93010601,2,1000,"10,10"
2896,93010601,123105,1000,"2,2"
2897,93010601,122303,1000,"2,2"
2898,93010701,11,1000,"1000,1000"
2899,93010701,2,1000,"10,10"
2900,93010701,123106,1000,"2,2"
2901,93010701,122303,1000,"2,2"
2902,93010801,11,1000,"1000,1000"
2903,93010801,2,1000,"10,10"
2904,93010801,123101,1000,"2,2"
2905,93010801,122303,1000,"2,2"
2906,93010901,11,1000,"1000,1000"
2907,93010901,2,1000,"10,10"
2908,93010901,123102,1000,"2,2"
2909,93010901,122303,1000,"2,2"
2910,93011001,11,1000,"2500,2500"
2911,93011001,2,1000,"40,40"
2912,93011001,1616101,1000,"1,1"
2913,93011001,123201,1000,"1,1"
2914,93011001,123301,1000,"1,1"
2915,93011101,11,1000,"1000,1000"
2916,93011101,2,1000,"10,10"
2917,93011101,123103,1000,"2,2"
2918,93011101,122304,1000,"2,2"
2919,93011201,11,1000,"1000,1000"
2920,93011201,2,1000,"10,10"
2921,93011201,123104,1000,"2,2"
2922,93011201,122304,1000,"2,2"
2923,93011301,11,1000,"1000,1000"
2924,93011301,2,1000,"10,10"
2925,93011301,123105,1000,"2,2"
2926,93011301,122304,1000,"2,2"
2927,93011401,11,1000,"1000,1000"
2928,93011401,2,1000,"10,10"
2929,93011401,123106,1000,"2,2"
2930,93011401,122304,1000,"2,2"
2931,93011501,11,1000,"2500,2500"
2932,93011501,2,1000,"40,40"
2933,93011501,1616101,1000,"1,1"
2934,93011501,123201,1000,"1,1"
2935,93011501,123301,1000,"1,1"
2936,93011601,11,1000,"1000,1000"
2937,93011601,2,1000,"10,10"
2938,93011601,123101,1000,"2,2"
2939,93011601,122304,1000,"2,2"
2940,93011701,11,1000,"1000,1000"
2941,93011701,2,1000,"10,10"
2942,93011701,123102,1000,"2,2"
2943,93011701,122304,1000,"2,2"
2944,93011801,11,1000,"1000,1000"
2945,93011801,2,1000,"10,10"
2946,93011801,123103,1000,"2,2"
2947,93011801,122304,1000,"2,2"
2948,93011901,11,1000,"1000,1000"
2949,93011901,2,1000,"10,10"
2950,93011901,123104,1000,"2,2"
2951,93011901,122304,1000,"2,2"
2952,93012001,11,1000,"2500,2500"
2953,93012001,2,1000,"40,40"
2954,93012001,1616101,1000,"1,1"
2955,93012001,123201,1000,"1,1"
2956,93012001,123301,1000,"1,1"
2957,93012101,11,1000,"1000,1000"
2958,93012101,2,1000,"10,10"
2959,93012101,123105,1000,"2,2"
2960,93012101,122305,1000,"2,2"
2961,93012201,11,1000,"1000,1000"
2962,93012201,2,1000,"10,10"
2963,93012201,123106,1000,"2,2"
2964,93012201,122305,1000,"2,2"
2965,93012301,11,1000,"1000,1000"
2966,93012301,2,1000,"10,10"
2967,93012301,123101,1000,"2,2"
2968,93012301,122305,1000,"2,2"
2969,93012401,11,1000,"1000,1000"
2970,93012401,2,1000,"10,10"
2971,93012401,123102,1000,"2,2"
2972,93012401,122305,1000,"2,2"
2973,93012501,11,1000,"2500,2500"
2974,93012501,2,1000,"40,40"
2975,93012501,1616101,1000,"1,1"
2976,93012501,123202,1000,"1,1"
2977,93012501,123302,1000,"1,1"
2978,93012601,11,1000,"1000,1000"
2979,93012601,2,1000,"10,10"
2980,93012601,123103,1000,"2,2"
2981,93012601,122305,1000,"2,2"
2982,93012701,11,1000,"1000,1000"
2983,93012701,2,1000,"10,10"
2984,93012701,123104,1000,"2,2"
2985,93012701,122305,1000,"2,2"
2986,93012801,11,1000,"1000,1000"
2987,93012801,2,1000,"10,10"
2988,93012801,123105,1000,"2,2"
2989,93012801,122305,1000,"2,2"
2990,93012901,11,1000,"1000,1000"
2991,93012901,2,1000,"10,10"
2992,93012901,123106,1000,"2,2"
2993,93012901,122305,1000,"2,2"
2994,93013001,11,1000,"2500,2500"
2995,93013001,2,1000,"40,40"
2996,93013001,1616101,1000,"1,1"
2997,93013001,123202,1000,"1,1"
2998,93013001,123302,1000,"1,1"
2999,93013101,11,1000,"1500,1500"
3000,93013101,2,1000,"15,15"
3001,93013101,123101,1000,"2,2"
3002,93013101,122306,1000,"2,2"
3003,93013201,11,1000,"1500,1500"
3004,93013201,2,1000,"15,15"
3005,93013201,123102,1000,"2,2"
3006,93013201,122306,1000,"2,2"
3007,93013301,11,1000,"1500,1500"
3008,93013301,2,1000,"15,15"
3009,93013301,123103,1000,"2,2"
3010,93013301,122306,1000,"2,2"
3011,93013401,11,1000,"1500,1500"
3012,93013401,2,1000,"15,15"
3013,93013401,123104,1000,"2,2"
3014,93013401,122306,1000,"2,2"
3015,93013501,11,1000,"3750,3750"
3016,93013501,2,1000,"60,60"
3017,93013501,1616101,1000,"1,1"
3018,93013501,123202,1000,"1,1"
3019,93013501,123302,1000,"1,1"
3020,93013601,11,1000,"1500,1500"
3021,93013601,2,1000,"15,15"
3022,93013601,123105,1000,"2,2"
3023,93013601,122306,1000,"2,2"
3024,93013701,11,1000,"1500,1500"
3025,93013701,2,1000,"15,15"
3026,93013701,123106,1000,"2,2"
3027,93013701,122306,1000,"2,2"
3028,93013801,11,1000,"1500,1500"
3029,93013801,2,1000,"15,15"
3030,93013801,123101,1000,"2,2"
3031,93013801,122306,1000,"2,2"
3032,93013901,11,1000,"1500,1500"
3033,93013901,2,1000,"15,15"
3034,93013901,123102,1000,"2,2"
3035,93013901,122306,1000,"2,2"
3036,93014001,11,1000,"3750,3750"
3037,93014001,2,1000,"60,60"
3038,93014001,1616101,1000,"1,1"
3039,93014001,123202,1000,"1,1"
3040,93014001,123302,1000,"1,1"
3041,93014101,11,1000,"1500,1500"
3042,93014101,2,1000,"15,15"
3043,93014101,123103,1000,"2,2"
3044,93014101,122307,1000,"2,2"
3045,93014201,11,1000,"1500,1500"
3046,93014201,2,1000,"15,15"
3047,93014201,123104,1000,"2,2"
3048,93014201,122307,1000,"2,2"
3049,93014301,11,1000,"1500,1500"
3050,93014301,2,1000,"15,15"
3051,93014301,123105,1000,"2,2"
3052,93014301,122307,1000,"2,2"
3053,93014401,11,1000,"1500,1500"
3054,93014401,2,1000,"15,15"
3055,93014401,123106,1000,"2,2"
3056,93014401,122307,1000,"2,2"
3057,93014501,11,1000,"3750,3750"
3058,93014501,2,1000,"60,60"
3059,93014501,1616101,1000,"1,1"
3060,93014501,123202,1000,"1,1"
3061,93014501,123302,1000,"1,1"
3062,93014601,11,1000,"1500,1500"
3063,93014601,2,1000,"15,15"
3064,93014601,123101,1000,"2,2"
3065,93014601,122307,1000,"2,2"
3066,93014701,11,1000,"1500,1500"
3067,93014701,2,1000,"15,15"
3068,93014701,123102,1000,"2,2"
3069,93014701,122307,1000,"2,2"
3070,93014801,11,1000,"1500,1500"
3071,93014801,2,1000,"15,15"
3072,93014801,123103,1000,"2,2"
3073,93014801,122307,1000,"2,2"
3074,93014901,11,1000,"1500,1500"
3075,93014901,2,1000,"15,15"
3076,93014901,123104,1000,"2,2"
3077,93014901,122307,1000,"2,2"
3078,93015001,11,1000,"3750,3750"
3079,93015001,2,1000,"60,60"
3080,93015001,1616101,1000,"1,1"
3081,93015001,123202,1000,"1,1"
3082,93015001,123302,1000,"1,1"
3083,93015101,11,1000,"1500,1500"
3084,93015101,2,1000,"15,15"
3085,93015101,123105,1000,"2,2"
3086,93015101,122308,1000,"2,2"
3087,93015201,11,1000,"1500,1500"
3088,93015201,2,1000,"15,15"
3089,93015201,123106,1000,"2,2"
3090,93015201,122308,1000,"2,2"
3091,93015301,11,1000,"1500,1500"
3092,93015301,2,1000,"15,15"
3093,93015301,123101,1000,"2,2"
3094,93015301,122308,1000,"2,2"
3095,93015401,11,1000,"1500,1500"
3096,93015401,2,1000,"15,15"
3097,93015401,123102,1000,"2,2"
3098,93015401,122308,1000,"2,2"
3099,93015501,11,1000,"3750,3750"
3100,93015501,2,1000,"60,60"
3101,93015501,1616101,1000,"1,1"
3102,93015501,123203,1000,"1,1"
3103,93015501,123303,1000,"1,1"
3104,93015601,11,1000,"1500,1500"
3105,93015601,2,1000,"15,15"
3106,93015601,123103,1000,"2,2"
3107,93015601,122308,1000,"2,2"
3108,93015701,11,1000,"1500,1500"
3109,93015701,2,1000,"15,15"
3110,93015701,123104,1000,"2,2"
3111,93015701,122308,1000,"2,2"
3112,93015801,11,1000,"1500,1500"
3113,93015801,2,1000,"15,15"
3114,93015801,123105,1000,"2,2"
3115,93015801,122308,1000,"2,2"
3116,93015901,11,1000,"1500,1500"
3117,93015901,2,1000,"15,15"
3118,93015901,123106,1000,"2,2"
3119,93015901,122308,1000,"2,2"
3120,93016001,11,1000,"3750,3750"
3121,93016001,2,1000,"60,60"
3122,93016001,1616101,1000,"1,1"
3123,93016001,123203,1000,"1,1"
3124,93016001,123303,1000,"1,1"
3125,93016101,11,1000,"2000,2000"
3126,93016101,2,1000,"20,20"
3127,93016101,123101,1000,"2,2"
3128,93016101,122309,1000,"2,2"
3129,93016201,11,1000,"2000,2000"
3130,93016201,2,1000,"20,20"
3131,93016201,123102,1000,"2,2"
3132,93016201,122309,1000,"2,2"
3133,93016301,11,1000,"2000,2000"
3134,93016301,2,1000,"20,20"
3135,93016301,123103,1000,"2,2"
3136,93016301,122309,1000,"2,2"
3137,93016401,11,1000,"2000,2000"
3138,93016401,2,1000,"20,20"
3139,93016401,123104,1000,"2,2"
3140,93016401,122309,1000,"2,2"
3141,93016501,11,1000,"5000,5000"
3142,93016501,2,1000,"80,80"
3143,93016501,1616101,1000,"1,1"
3144,93016501,123203,1000,"1,1"
3145,93016501,123303,1000,"1,1"
3146,93016601,11,1000,"2000,2000"
3147,93016601,2,1000,"20,20"
3148,93016601,123105,1000,"2,2"
3149,93016601,122309,1000,"2,2"
3150,93016701,11,1000,"2000,2000"
3151,93016701,2,1000,"20,20"
3152,93016701,123106,1000,"2,2"
3153,93016701,122309,1000,"2,2"
3154,93016801,11,1000,"2000,2000"
3155,93016801,2,1000,"20,20"
3156,93016801,123101,1000,"2,2"
3157,93016801,122309,1000,"2,2"
3158,93016901,11,1000,"2000,2000"
3159,93016901,2,1000,"20,20"
3160,93016901,123102,1000,"2,2"
3161,93016901,122309,1000,"2,2"
3162,93017001,11,1000,"5000,5000"
3163,93017001,2,1000,"80,80"
3164,93017001,1616101,1000,"1,1"
3165,93017001,123203,1000,"1,1"
3166,93017001,123303,1000,"1,1"
3167,93017101,11,1000,"2000,2000"
3168,93017101,2,1000,"20,20"
3169,93017101,123103,1000,"2,2"
3170,93017101,122310,1000,"2,2"
3171,93017201,11,1000,"2000,2000"
3172,93017201,2,1000,"20,20"
3173,93017201,123104,1000,"2,2"
3174,93017201,122310,1000,"2,2"
3175,93017301,11,1000,"2000,2000"
3176,93017301,2,1000,"20,20"
3177,93017301,123105,1000,"2,2"
3178,93017301,122310,1000,"2,2"
3179,93017401,11,1000,"2000,2000"
3180,93017401,2,1000,"20,20"
3181,93017401,123106,1000,"2,2"
3182,93017401,122310,1000,"2,2"
3183,93017501,11,1000,"5000,5000"
3184,93017501,2,1000,"80,80"
3185,93017501,1616101,1000,"1,1"
3186,93017501,123203,1000,"1,1"
3187,93017501,123303,1000,"1,1"
3188,93017601,11,1000,"2000,2000"
3189,93017601,2,1000,"20,20"
3190,93017601,123101,1000,"2,2"
3191,93017601,122310,1000,"2,2"
3192,93017701,11,1000,"2000,2000"
3193,93017701,2,1000,"20,20"
3194,93017701,123102,1000,"2,2"
3195,93017701,122310,1000,"2,2"
3196,93017801,11,1000,"2000,2000"
3197,93017801,2,1000,"20,20"
3198,93017801,123103,1000,"2,2"
3199,93017801,122310,1000,"2,2"
3200,93017901,11,1000,"2000,2000"
3201,93017901,2,1000,"20,20"
3202,93017901,123104,1000,"2,2"
3203,93017901,122310,1000,"2,2"
3204,93018001,11,1000,"5000,5000"
3205,93018001,2,1000,"80,80"
3206,93018001,1616101,1000,"1,1"
3207,93018001,123204,1000,"1,1"
3208,93018001,123304,1000,"1,1"
3209,94010101,11,1000,"1000,1000"
3210,94010101,2,1000,"10,10"
3211,94010101,123101,1000,"2,2"
3212,94010101,122103,1000,"2,2"
3213,94010201,11,1000,"1000,1000"
3214,94010201,2,1000,"10,10"
3215,94010201,123102,1000,"2,2"
3216,94010201,122103,1000,"2,2"
3217,94010301,11,1000,"1000,1000"
3218,94010301,2,1000,"10,10"
3219,94010301,123103,1000,"2,2"
3220,94010301,122103,1000,"2,2"
3221,94010401,11,1000,"1000,1000"
3222,94010401,2,1000,"10,10"
3223,94010401,123104,1000,"2,2"
3224,94010401,122103,1000,"2,2"
3225,94010501,11,1000,"2500,2500"
3226,94010501,2,1000,"40,40"
3227,94010501,1616101,1000,"1,1"
3228,94010501,123201,1000,"1,1"
3229,94010501,123301,1000,"1,1"
3230,94010601,11,1000,"1000,1000"
3231,94010601,2,1000,"10,10"
3232,94010601,123105,1000,"2,2"
3233,94010601,122103,1000,"2,2"
3234,94010701,11,1000,"1000,1000"
3235,94010701,2,1000,"10,10"
3236,94010701,123106,1000,"2,2"
3237,94010701,122103,1000,"2,2"
3238,94010801,11,1000,"1000,1000"
3239,94010801,2,1000,"10,10"
3240,94010801,123101,1000,"2,2"
3241,94010801,122103,1000,"2,2"
3242,94010901,11,1000,"1000,1000"
3243,94010901,2,1000,"10,10"
3244,94010901,123102,1000,"2,2"
3245,94010901,122103,1000,"2,2"
3246,94011001,11,1000,"2500,2500"
3247,94011001,2,1000,"40,40"
3248,94011001,1616101,1000,"1,1"
3249,94011001,123201,1000,"1,1"
3250,94011001,123301,1000,"1,1"
3251,94011101,11,1000,"1000,1000"
3252,94011101,2,1000,"10,10"
3253,94011101,123103,1000,"2,2"
3254,94011101,122104,1000,"2,2"
3255,94011201,11,1000,"1000,1000"
3256,94011201,2,1000,"10,10"
3257,94011201,123104,1000,"2,2"
3258,94011201,122104,1000,"2,2"
3259,94011301,11,1000,"1000,1000"
3260,94011301,2,1000,"10,10"
3261,94011301,123105,1000,"2,2"
