id,bfPriority,bfGroup,bfOverlayMax,bfType,bfSubType,bfOverlayType,effectName,interval,duration,value1,value2,value3,value4
7106066,,,,,,,effect_mag_dmg,0.1,0.1,0.85,,,7106063
7106068,,,,,,,effect_mag_dmg,0.1,0.1,0.85,,,7106063
7106071,,,,,,,effect_mag_dmg,0.1,0.1,1.55,,,7106072
7106072,1,7106072,1,2,1,2,effect_dizzy,2,2,,,,
9001010,,,,,,,effect_empty,1,1,,,,
9001011,,,,,,,effect_mag_dmg,0.1,0.1,1.9,,,
10020011,,,,,,,effect_phy_dmg,0.1,0.1,0.7,0,2,
10020012,,,,,,,effect_phy_dmg,0.1,0.1,0.77,0,2,
10020013,,,,,,,effect_phy_dmg,0.1,0.1,0.88,0,2,
10020014,,,,,,,effect_phy_dmg,0.1,0.1,0.98,0,2,
10020015,,,,,,,effect_phy_dmg,0.1,0.1,1.15,0,2,
10020111,,,,,,,effect_create_bullet,1,1,10020111,,,
10020112,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.32,0,1,
10020121,,,,,,,effect_create_bullet,1,1,10020121,,,
10020122,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.35,0,1,
10020131,,,,,,,effect_create_bullet,1,1,10020131,,,
10020132,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.4,0,1,
10020141,,,,,,,effect_create_bullet,1,1,10020141,,,
10020142,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.45,0,1,
10020151,,,,,,,effect_create_bullet,1,1,10020151,,,
10020152,,,,,,,effect_bullet_phy_dmg,0.1,0.1,0.52,0,1,
10020197,,,,,,,effect_buff,999,999,2,-500,,
10020198,1,1002,1,3,1,3,effect_buff,999,999,2,500,,
10020199,,,,,,,effect_100205,1,999,1002021,10020198,10020197,
10020211,,,,,,,effect_create_bullet,1,1,10020211,,,
10020212,,,,,,,effect_100201,0.1,0.1,2,1,,
10020213,,,,,,,effect_create_bullet,1,1,10020212,,,
10020214,,,,,,,effect_100201,0.1,0.1,2,1,,
10020221,,,,,,,effect_create_bullet,1,1,10020221,,,
10020222,,,,,,,effect_100201,0.1,0.1,,1,1.7,
10020223,,,,,,,effect_create_bullet,1,1,10020222,,,
10020224,,,,,,,effect_100201,0.1,0.1,,1,1.7,
10020231,,,,,,,effect_create_bullet,1,1,10020231,,,
10020232,,,,,,,effect_100201,0.1,0.1,2,1,1.7,0
10020233,,,,,,,effect_create_bullet,1,1,10020232,,,
10020234,,,,,,,effect_100201,0.1,0.1,2,1,1.7,0
10020235,,,,,,,effect_create_bullet,1,1,10020233,,,
10020236,,,,,,,effect_100201,0.1,0.1,2,1,1.7,10020201
10020241,,,,,,,effect_create_bullet,1,1,10020241,,,
10020242,,,,,,,effect_100201,0.1,0.1,2,1,1.7,0
10020243,,,,,,,effect_create_bullet,1,1,10020242,,,
10020244,,,,,,,effect_100201,0.1,0.1,2,1,1.7,0
10020245,,,,,,,effect_create_bullet,1,1,10020243,,,
10020246,,,,,,,effect_100201,0.1,0.1,2,1,1.7,10020202
10020251,,,,,,,effect_phy_dmg,1,1,1.1,0,1,
10020252,,,,,,,effect_phy_dmg,1,1,1.5,0,1,
10020297,,,,,,,effect_buff,999,999,2,-600,,
10020298,1,1002,1,3,1,3,effect_buff,999,999,2,600,,
10020299,,,,,,,effect_100205,1,999,1002021,10020298,10020297,
10020311,,,,,,,effect_create_bullet_to_position,1,1,10020311,0,6.4,
10020312,,,,,,,effect_10020301,0.1,0.1,10020301,,,
10020313,,,,,,,effect_phy_dmg,1,1,1.4,0,4,
10020321,,,,,,,effect_create_bullet_to_position,1,1,10020312,0,6.4,
10020322,,,,,,,effect_10020301,0.1,0.1,10020302,,,
10020323,,,,,,,effect_phy_dmg,1,1,1.55,0,4,
10020331,,,,,,,effect_create_bullet_to_position,1,1,10020313,0,6.4,
10020332,,,,,,,effect_10020301,0.1,0.1,10020303,,,
10020333,,,,,,,effect_phy_dmg,1,1,1.55,0,4,
10020334,,,,,,,effect_create_bullet_to_position,1,1,10020314,0,5.4,
10020335,,,,,,,effect_10020301,0.1,0.1,10020304,,,
10020336,,,,,,,effect_phy_dmg,1,1,1.2,0,4,
10020341,,,,,,,effect_create_bullet_to_position,1,1,10020413,0,6.4,
10020342,,,,,,,effect_10020301,0.1,0.1,10020305,,,
10020343,,,,,,,effect_phy_dmg,1,1,1.55,0,4,
10020344,,,,,,,effect_create_bullet_to_position,1,1,10020414,0,5.4,
10020345,,,,,,,effect_10020301,0.1,0.1,10020306,,,
10020346,,,,,,,effect_phy_dmg,1,1,1.5,0,4,
10020351,,,,,,,effect_create_bullet_to_position,1,1,10020513,0,6.4,
10020352,,,,,,,effect_10020301,0.1,0.1,10020307,,,
10020353,,,,,,,effect_phy_dmg,1,1,1.55,0,4,
10020354,,,,,,,effect_create_bullet_to_position,1,1,10020514,0,5.4,
10020355,,,,,,,effect_10020301,0.1,0.1,10020308,,,
10020356,,,,,,,effect_phy_dmg,1,1,2,0,4,
10020397,,,,,,,effect_buff,999,999,2,-700,,
10020398,1,1002,1,3,1,3,effect_buff,999,999,2,700,,
10020399,,,,,,,effect_100205,1,999,1002021,10020398,10020397,
10020401,,,,,,,effect_10020401,1.1,1.1,10020401,,,
10020402,,,,,,,effect_10020401,1.1,1.1,10020402,,,
10020403,,,,,,,effect_10020401,1.1,1.1,10020403,,,
10020404,,,,,,,effect_10020401,1.1,1.1,10020404,,,
10020405,,,,,,,effect_10020401,1.1,1.1,10020405,,,
10020411,,,,,,,effect_phy_dmg,0.1,0.1,1,0,9,
10020412,,,,,,,effect_phy_dmg,0.1,0.1,1,0,9,
10020413,,,,,,,effect_phy_dmg,0.1,0.1,1,0,9,
10020421,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,9,
10020422,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,9,
10020423,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,9,
10020431,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,9,
10020432,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,9,
10020433,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,9,
10020441,,,,,,,effect_phy_dmg,0.1,0.1,1.4,0,9,
10020442,,,,,,,effect_phy_dmg,0.1,0.1,1.4,0,9,
10020443,,,,,,,effect_phy_dmg,0.1,0.1,1.4,0,9,
10020451,,,,,,,effect_phy_dmg,0.1,0.1,1.8,0,9,
10020452,,,,,,,effect_phy_dmg,0.1,0.1,1.8,0,9,
10020453,,,,,,,effect_phy_dmg,0.1,0.1,1.8,0,9,
10020497,,,,,,,effect_buff,999,999,2,-800,,
10020498,1,1002,1,3,1,3,effect_buff,999,999,2,800,,
10020499,,,,,,,effect_100205,1,999,1002021,10020498,10020497,
10020511,,,,0,1002,1,effect_100202,0.1,0.1,30,1002058,0,
10020521,,,,0,1002,1,effect_100202,0.1,0.1,40,1002058,0,
10020531,,,,0,1002,1,effect_100202,0.1,0.1,40,1002058,12,
10020541,,,,0,1002,1,effect_100202,0.1,0.1,40,1002058,16,
10020551,,,,0,1002,1,effect_100202,0.1,0.1,40,1002059,16,
10020597,,,,,,,effect_buff,999,999,2,-1000,,
10020598,1,1002,1,3,1,3,effect_buff,999,999,2,1000,,
10020599,,,,,,,effect_100205,1,999,1002021,10020598,10020597,
10030101,,,,,,,effect_phy_dmg,0.1,0.1,1.05,,,
10030102,,,,,,,effect_phy_dmg,0.1,0.1,1.15,,,
10030103,,,,,,,effect_phy_dmg,0.1,0.1,1.3,,,
10030104,,,,,,,effect_phy_dmg,0.1,0.1,1.45,,,
10030105,,,,,,,effect_phy_dmg,0.1,0.1,1.7,,,
10030211,,,,,,,effect_phy_dmg,0.1,0.1,0.72,,,
10030212,,,,,,,effect_phy_dmg,0.1,0.1,1.08,,,
10030213,,,,,,,effect_100302,10,10,0.06,,,
10030221,,,,,,,effect_phy_dmg,0.1,0.1,0.92,,,
10030222,,,,,,,effect_phy_dmg,0.1,0.1,1.38,,,
10030223,,,,,,,effect_100302,10,10,0.06,,,
10030231,,,,,,,effect_phy_dmg,0.1,0.1,0.92,,,
10030232,,,,,,,effect_phy_dmg,0.1,0.1,1.38,,,
10030233,,,,,,,effect_100302,10,10,0.09,,,
10030241,,,,,,,effect_phy_dmg,0.1,0.1,1.2,,,
10030242,,,,,,,effect_phy_dmg,0.1,0.1,1.8,,,
10030243,,,,,,,effect_100302,10,10,0.09,,,
10030251,,,,,,,effect_phy_dmg,0.1,0.1,1.28,,,
10030252,,,,,,,effect_phy_dmg,0.1,0.1,1.92,,,
10030253,,,,,,,effect_100302,10,10,0.12,,,
10030311,1,1003021,1,3,1,1,effect_100303,8,8,2000,,,
10030321,2,1003021,1,3,1,1,effect_100303,8,8,3000,,,
10030331,3,1003021,1,3,1,1,effect_100303,8,8,3000,,,
10030332,3,1003022,1,3,17,1,effect_buff,8,8,62,1000,64,1000
10030341,4,1003021,1,3,1,1,effect_100303,8,8,3000,,,
10030342,3,1003022,1,3,17,1,effect_buff,8,8,62,2000,64,2000
10030351,5,1003021,1,3,1,1,effect_100303,10,10,3000,,,
10030352,3,1003022,1,3,17,1,effect_buff,10,10,62,2000,64,2000
10030410,,,,,,,effect_hot,2,8,0.1,0.1,32,
10030411,1,100304,1,3,10,1,effect_buff,8,8,35,800,,
10030420,,,,,,,effect_hot,2,8,0.12,0.12,32,
10030421,2,100304,1,3,10,1,effect_buff,8,8,35,800,,
10030430,,,,,,,effect_hot,1.6,8,0.12,0.12,32,
10030431,3,100304,1,3,10,1,effect_buff,8,8,35,800,,
10030440,,,,,,,effect_hot,1.6,8,0.12,0.12,32,
10030441,4,100304,1,3,10,1,effect_buff,8,8,35,1000,,
10030450,,,,,,,effect_hot,1.6,12,0.12,0.12,32,
10030451,5,100304,1,3,10,1,effect_buff,12,12,35,1000,,
10030460,,,,,,,effect_empty,5,5,,,,
10030510,,,,,,,effect_100305,1,999,101,10030511,,
10030511,1,10030511,1,0,100305,1,effect_buff,1,1,58,1000,,
10030520,,,,,,,effect_100305,1,999,101,10030521,,
10030521,2,10030511,1,0,100305,1,effect_buff,1,1,58,1200,,
10030530,,,,,,,effect_100305,1,999,101,10030531,,
10030531,3,10030511,1,0,100305,1,effect_buff,1,1,58,1400,,
10030540,,,,,,,effect_100305,1,999,101,10030541,,
10030541,4,10030511,1,0,100305,1,effect_buff,1,1,58,1700,,
10030550,,,,,,,effect_100305,1,999,101,10030551,,
10030551,5,10030511,1,0,100305,1,effect_buff,1,1,58,2000,,
10040101,,,,,,,effect_phy_dmg,0.1,0.1,1,0,1,
10040102,,,,,,,effect_phy_dmg,0.1,0.1,1.1,0,1,
10040103,,,,,,,effect_phy_dmg,0.1,0.1,1.25,0,1,
10040104,,,,,,,effect_phy_dmg,0.1,0.1,1.4,0,1,
10040105,,,,,,,effect_phy_dmg,0.1,0.1,1.65,0,1,
10040201,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,4,
10040202,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,4,
10040203,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,4,
10040204,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,4,
10040205,,,,,,,effect_phy_dmg,0.1,0.1,0.9,0,4,
10040206,,,,5,1,,effect_shield_hp,6,6,0.06,0,,
10040207,,,,5,1,,effect_shield_hp,6,6,0.08,0,,
10040208,,,,5,1,,effect_shield_hp,6,6,0.1,0,,
10040209,,,,5,1,,effect_shield_hp,6,6,0.12,0,,
10040210,,,,5,1,,effect_shield_hp,6,6,0.15,0,,
10040301,1,100403,2,4,2,,effect_buff,6,6,5,-250,,
10040302,2,100403,2,4,2,,effect_buff,6,6,5,-300,,
10040303,3,100403,3,4,2,,effect_buff,6,6,5,-300,,
10040304,4,100403,3,4,2,,effect_buff,6,6,5,-400,,
10040305,5,100403,3,4,2,,effect_buff,6,6,5,-500,,
10040311,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040301
10040312,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040301
10040321,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040302
10040322,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040302
10040331,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040303
10040332,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040303
10040333,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040303
10040341,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040304
10040342,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040304
10040343,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040304
10040351,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040305
10040352,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040305
10040353,,,,,,,effect_phy_dmg,0.1,0.1,1.2,0,5,10040305
10040401,,,,,,,effect_phy_dmg,0.1,0.1,3.6,0,9,10040406
10040402,,,,,,,effect_phy_dmg,0.1,0.1,3.6,0,9,10040407
10040403,,,,,,,effect_phy_dmg,0.1,0.1,3.6,0,9,10040408
10040404,,,,,,,effect_phy_dmg,0.1,0.1,3.6,0,9,10040409
10040405,,,,,,,effect_phy_dmg,0.1,0.1,3.6,0,9,10040410
10040406,1,100404,1,4,2,,effect_buff,12,12,5,-3000,,
10040407,2,100404,1,4,2,,effect_buff,12,12,5,-4000,,
10040408,3,100404,1,4,2,,effect_1004041,12,12,-4000,10040411,,
10040409,4,100404,1,4,2,,effect_1004041,12,12,-5000,10040412,,
10040410,5,100404,1,4,2,,effect_1004041,12,12,-6000,10040413,,
10040411,,,,,,,effect_1004042,12,12,0.4,,,
10040412,,,,,,,effect_1004042,12,12,0.4,,,
10040413,,,,,,,effect_1004042,12,12,0.4,,,
10040501,6,100405,1,0,1004,1,effect_buff,999,999,5,5000,11,5000
10040502,6,100405,1,0,1004,1,effect_buff,999,999,5,6000,11,6000
10040503,6,100405,1,0,1004,1,effect_buff,999,999,5,7000,11,7000
10040504,6,100405,1,0,1004,1,effect_buff,999,999,5,8500,11,8500
10040505,6,100405,1,0,1004,1,effect_buff,999,999,5,10000,11,10000
10040506,1,100405,1,0,1004,1,effect_buff,999,999,5,1800,11,1800
10040507,2,100405,1,0,1004,1,effect_buff,999,999,5,2200,11,2200
10040508,3,100405,1,0,1004,1,effect_buff,999,999,5,2600,11,2600
10040509,4,100405,1,0,1004,1,effect_buff,999,999,5,3000,11,3000
10040510,5,100405,1,0,1004,1,effect_buff,999,999,5,3500,11,3500
10050110,,,,,,,effect_phy_dmg,0.1,0.1,0.8,,,
10050120,,,,,,,effect_phy_dmg,0.1,0.1,0.9,,,
10050130,,,,,,,effect_phy_dmg,0.1,0.1,1,,,
10050140,,,,,,,effect_phy_dmg,0.1,0.1,1.1,,,
10050150,,,,,,,effect_phy_dmg,0.1,0.1,1.3,,,
10050210,,,,,,,effect_phy_dmg,0.1,0.1,0.7,,,10050211
10050211,,,,,,,effect_1005021,0.8,0.8,0.2,0,5,10050212
10050212,,,,,,,effect_frozen,1,1,,,,
10050220,,,,,,,effect_phy_dmg,0.1,0.1,0.8,,,10050221
10050221,,,,,,,effect_1005021,0.8,0.8,0.2,0,5,10050222
10050222,,,,,,,effect_frozen,1,1,,,,
10050230,,,,,,,effect_phy_dmg,0.1,0.1,0.9,,,10050231
10050231,,,,,,,effect_1005021,0.8,0.8,0.2,0,5,10050232
10050232,,,,,,,effect_frozen,1,1,,,,
10050240,,,,,,,effect_phy_dmg,0.1,0.1,1,,,10050241
10050241,,,,,,,effect_1005021,0.8,0.8,0.2,0,5,10050242
10050242,,,,,,,effect_frozen,1,1,,,,
10050250,,,,,,,effect_phy_dmg,0.1,0.1,1,,,10050251
10050251,,,,,,,effect_1005021,0.8,0.8,0.2,0,5,10050252
10050252,,,,,,,effect_frozen,2,2,,,,
10050310,,,,,,,effect_1005030,0.1,0.1,10050311,,,
10050311,1,100503,1,5,,,effect_dfsshield_dfs,6,6,2,,,
10050320,,,,,,,effect_1005030,0.1,0.1,10050321,,,
10050321,2,100503,1,5,,,effect_dfsshield_dfs,6,6,2.3,,,
10050330,,,,,,,effect_1005030,0.1,0.1,10050331,,,
10050331,3,100503,1,5,,,effect_1005031,6,6,2.3,,3000,
10050340,,,,,,,effect_1005030,0.1,0.1,10050341,,,
10050341,4,100503,1,5,,,effect_1005031,6,6,2.8,,3000,
10050350,,,,,,,effect_1005030,0.1,0.1,10050351,,,
10050351,5,100503,1,5,,,effect_1005031,6,6,2.8,,3000,
10050410,,,,,,,effect_1005041,12.9,12.9,,,,1005091
10050411,1,10050411,1,0,,1,effect_1005042,12.9,12.9,0,1,2000,
10050420,,,,,,,effect_1005041,12.9,12.9,,,,1005091
10050421,2,10050411,1,0,,1,effect_1005042,12.9,12.9,0,1,2500,
10050430,,,,,,,effect_1005041,12.9,12.9,1005111,,,1005091
10050431,3,10050411,1,0,,1,effect_1005042,12.9,12.9,0,1,3500,
10050440,,,,,,,effect_1005041,12.9,12.9,1005111,,,1005091
10050441,4,10050411,1,0,,1,effect_1005042,12.9,12.9,0,1,4500,
10050450,,,,,,,effect_1005041,12.9,12.9,1005111,,,1005091
10050451,5,10050411,1,0,,1,effect_1005042,12.9,12.9,0,1,4500,2000
10050510,,,,,,,effect_1005051,3,3,1005100,1005110,20,
10050520,,,,,,,effect_1005051,3,3,1005100,1005110,25,
10050530,,,,,,,effect_1005051,3,3,1005100,1005110,30,
10050540,,,,,,,effect_1005051,3,3,1005100,1005110,35,
10050550,,,,,,,effect_1005051,3,3,1005100,1005110,40,
10050710,,,,,,,effect_phy_dmg,0.1,0.1,0.4,,,
10050720,,,,,,,effect_phy_dmg,0.1,0.1,0.45,,,
10050730,,,,,,,effect_phy_dmg,0.1,0.1,0.5,,,
10050731,,,,,,,effect_create_bullet,5,5,1005041,,,
10050732,,,,,,,effect_phy_dmg,0.1,0.1,0.55,,1,10050733
10050733,,,,,,,effect_1005045,0.1,0.1,10051060,,,
10050740,,,,,,,effect_phy_dmg,0.1,0.1,0.55,,,
10050750,,,,,,,effect_phy_dmg,0.1,0.1,0.65,,,
10050810,,,,,,,effect_phy_dmg,0.1,0.1,0.7,,,10050811
10050811,,,,,,,effect_frozen,1,1,,,,
10050820,,,,,,,effect_phy_dmg,0.1,0.1,0.8,,,10050821
10050821,,,,,,,effect_frozen,1,1,,,,
10050830,,,,,,,effect_phy_dmg,0.1,0.1,0.9,,,10050831
10050831,,,,,,,effect_frozen,1,1,,,,
10050840,,,,,,,effect_phy_dmg,0.1,0.1,1,,,10050841
10050841,,,,,,,effect_frozen,1,1,,,,
10050850,,,,,,,effect_phy_dmg,0.1,0.1,1,,,10050851
10050851,,,,,,,effect_frozen,3,3,,,,
10050910,,,,,,,effect_1005044,0.1,0.1,,,,
10050911,,,,,,,effect_frozen,3,3,,,,
10051010,,,,,,,effect_phy_dmg,0.1,0.1,0.8,,,10051060
10051020,,,,,,,effect_phy_dmg,0.1,0.1,0.9,,,10051060
10051030,,,,,,,effect_phy_dmg,0.1,0.1,1,,,10051060
10051040,,,,,,,effect_phy_dmg,0.1,0.1,1.1,,,10051060
10051050,,,,,,,effect_phy_dmg,0.1,0.1,1.3,,,10051060
10051060,1,1005100,1,0,1005,3,effect_frozen,2,2,,,,
10051061,1,1005100,1,0,1005,3,effect_1005046,2,2,20,,,
10051062,1,1005100,1,0,1005,3,effect_1005046,2,2,25,,,
10051063,1,1005100,1,0,1005,3,effect_1005046,2,2,30,,,
10051064,1,1005100,1,0,1005,3,effect_1005046,2,2,35,,,
10051065,1,1005100,1,0,1005,3,effect_1005046,2,2,40,,,
10060111,,,,,,,effect_phy_dmg,0.1,0.1,0.21,,,
10060112,,,,,,,effect_phy_dmg,0.1,0.1,0.23,,,
10060113,,,,,,,effect_phy_dmg,0.1,0.1,0.26,,,
10060114,,,,,,,effect_phy_dmg,0.1,0.1,0.29,,,
10060115,,,,,,,effect_phy_dmg,0.1,0.1,0.33,,,
10060121,,,,,,,effect_phy_dmg,0.1,0.1,0.21,,,
10060122,,,,,,,effect_phy_dmg,0.1,0.1,0.23,,,
10060123,,,,,,,effect_phy_dmg,0.1,0.1,0.26,,,
10060124,,,,,,,effect_phy_dmg,0.1,0.1,0.29,,,
10060125,,,,,,,effect_phy_dmg,0.1,0.1,0.33,,,
10060131,,,,,,,effect_phy_dmg,0.1,0.1,0.28,,,
10060132,,,,,,,effect_phy_dmg,0.1,0.1,0.3,,,
10060133,,,,,,,effect_phy_dmg,0.1,0.1,0.34,,,
10060134,,,,,,,effect_phy_dmg,0.1,0.1,0.38,,,
10060135,,,,,,,effect_phy_dmg,0.1,0.1,0.44,,,
10060211,,,,,,,effect_100602,0.1,0.1,1,,4,
10060221,,,,,,,effect_100602,0.1,0.1,1.1,,4,
10060231,,,,,,,effect_100602,0.1,0.1,1.1,,4,
10060232,,,,,,,effect_100602,0.1,0.1,0.5,,4,
10060241,,,,,,,effect_100602,0.1,0.1,1.1,,4,
10060242,,,,,,,effect_100602,0.1,0.1,0.8,,4,
10060251,,,,,,,effect_100602,0.1,0.1,1.1,,4,9500
10060252,,,,,,,effect_100602,0.1,0.1,0.8,,4,9500
10060311,,,,,,,effect_100603,999,999,0.3,10060312,,
10060312,1,1006031,1,3,28,3,effect_100606,6,6,62,2000,64,2000
10060321,,,,,,,effect_100603,999,999,0.3,10060322,,
10060322,2,1006032,1,3,28,3,effect_100606,6,6,62,2500,64,2000
10060331,,,,,,,effect_100603,999,999,0.25,10060332,,
10060332,3,1006033,1,3,28,3,effect_100606,6,6,62,2500,64,2500
10060341,,,,,,,effect_100603,999,999,0.25,10060342,,
10060342,4,1006034,1,3,28,3,effect_100606,6,6,62,3000,64,3000
10060351,,,,,,,effect_100603,999,999,0.25,10060352,,
10060352,5,1006035,1,3,28,3,effect_100606,8,8,62,3000,64,3000
10060360,,,,,,,effect_100607,4,4,,,,
10060411,,,,,,,effect_phy_dmg,0.1,0.1,0.39,,,
10060412,,,,,,,effect_phy_dmg,0.1,0.1,1.8,,,
10060413,,,,,,,effect_knockdown,0.1,0.1,1,,,
10060414,,,,,,,effect_beat_back_face,0.2,0.2,0.6,,,
10060415,,,,,,,effect_beat_back_face,0.2,0.2,0.3,,,
10060421,,,,,,,effect_phy_dmg,0.1,0.1,0.43,,,
10060422,,,,,,,effect_phy_dmg,0.1,0.1,1.8,,,
10060423,,,,,,,effect_knockdown,0.1,0.1,1,,,
10060431,,,,,,,effect_phy_dmg,0.1,0.1,0.43,,,
10060432,,,,,,,effect_1006041,0.1,0.1,1.8,3.2,,
10060433,,,,,,,effect_knockdown,0.1,0.1,1,,,
10060441,,,,,,,effect_phy_dmg,0.1,0.1,0.5,,,
10060442,,,,,,,effect_1006041,0.1,0.1,1.8,3.2,,
10060443,,,,,,,effect_knockdown,0.1,0.1,1,,,
10060451,,,,,,,effect_1006042,0.1,0.1,0.5,,10060454,
10060452,,,,,,,effect_1006043,0.1,0.1,1.8,3.2,10060454,
10060453,,,,,,,effect_knockdown,0.1,0.1,1,,,
10060454,1,100604,1,1,1,1,effect_heal,0.1,0.1,0.1,0,32,
10060511,1,100605,1,0,100605,3,effect_buff,999,999,21,1500,,
10060521,2,100605,1,0,100605,3,effect_buff,999,999,21,1500,24,800
10060531,3,100605,1,0,100605,3,effect_buff,999,999,21,1500,24,1500
10060541,4,100605,1,0,100605,3,effect_buff,999,999,21,1500,24,2200
10060551,5,100605,1,0,100605,3,effect_buff,999,999,21,1500,24,3000
10070010,,,,,,,effect_phy_dmg,0.1,0.1,0.8,,1,
10070020,,,,,,,effect_phy_dmg,0.1,0.1,0.9,,1,
10070030,,,,,,,effect_phy_dmg,0.1,0.1,1,,1,
10070040,,,,,,,effect_phy_dmg,0.1,0.1,1.15,,1,
10070050,,,,,,,effect_phy_dmg,0.1,0.1,1.35,,1,
10070110,,,,,,,effect_phy_dmg,0.1,0.1,0.6,,1,
10070120,,,,,,,effect_phy_dmg,0.1,0.1,0.65,,1,
10070130,,,,,,,effect_phy_dmg,0.1,0.1,0.75,,1,
10070140,,,,,,,effect_phy_dmg,0.1,0.1,0.85,,1,
10070150,,,,,,,effect_phy_dmg,0.1,0.1,1,,1,
10070210,,,,,,,effect_100702,0.1,0.1,100707,1007061,,
10070220,,,,,,,effect_100702,0.1,0.1,100707,1007061,,
10070230,,,,,,,effect_100702,0.1,0.1,100707,1007061,,
10070240,,,,,,,effect_100702,0.1,0.1,100707,1007061,,
10070250,,,,,,,effect_100702,0.1,0.1,100707,1007061,,
10070310,,,,,,,effect_100703,0.1,0.1,5,10070311,10070312,
10070311,1,100703,1,3,10,1,effect_buff,4,4,35,1200,,
10070312,1,100703,1,3,10,1,effect_buff,4,4,35,1200,,
10070320,,,,,,,effect_100703,0.1,0.1,5,10070321,10070322,
10070321,2,100703,1,3,10,1,effect_buff,4,4,35,1400,,
10070322,2,100703,1,3,10,1,effect_buff,4,4,35,1400,,
10070330,,,,,,,effect_100703,0.1,0.1,5,10070331,10070332,
10070331,3,100703,1,3,10,1,effect_buff,4,4,35,1600,,
10070332,3,100703,1,3,10,1,effect_buff,4,4,35,1600,,
10070340,,,,,,,effect_100703,0.1,0.1,5,10070341,10070342,
10070341,4,100703,1,3,10,1,effect_buff,4,4,35,2000,,
10070342,4,100703,1,3,10,1,effect_buff,4,4,35,2000,,
10070350,,,,,,,effect_100703,0.1,0.1,5,10070351,10070352,
10070351,5,100703,1,3,10,1,effect_buff,8,8,35,2000,,
10070352,5,100703,1,3,10,1,effect_buff,8,8,35,2000,,
10070410,,,,,,,effect_phy_dmg,0.1,0.1,0.45,,9,10070461
10070411,,,,,,,effect_phy_dmg,0.1,0.1,0.75,,9,
10070420,,,,,,,effect_phy_dmg,0.1,0.1,0.6,,9,10070461
10070421,,,,,,,effect_phy_dmg,0.1,0.1,1,,9,
10070430,,,,,,,effect_phy_dmg,0.1,0.1,0.6,,9,10070461
10070431,,,,,,,effect_phy_dmg,0.1,0.1,1,,9,
10070440,,,,,,,effect_phy_dmg,0.1,0.1,1,,9,10070461
10070441,,,,,,,effect_phy_dmg,0.1,0.1,1.6,,9,
10070450,,,,,,,effect_phy_dmg,0.1,0.1,1,,9,10070461
10070451,,,,,,,effect_phy_dmg,0.1,0.1,1.6,,9,
10070460,,,,,,,effect_100708,0.1,0.7,,,,
10070461,,,,,,,effect_beat_back_face,0.1,2,10,,,
10070510,,,,,,,effect_100705,1,999,10070511,10070512,,
10070511,1,10070511,1,0,,3,effect_buff,999,999,2,1300,,
10070512,1,10070512,1,0,,3,effect_buff,999,999,2,1300,,
10070520,,,,,,,effect_100705,1,999,10070521,10070522,,
10070521,2,10070511,1,0,,3,effect_buff,999,999,2,1400,,
10070522,2,10070512,1,0,,3,effect_buff,999,999,2,1400,,
10070530,,,,,,,effect_100705,1,999,10070531,10070532,,
10070531,3,10070511,1,0,,3,effect_buff,999,999,2,1500,,
10070532,3,10070512,1,0,,3,effect_buff,999,999,2,1500,,
10070540,,,,,,,effect_100705,1,999,10070541,10070542,,
10070541,4,10070511,1,0,,3,effect_buff,999,999,2,1600,,
10070542,4,10070512,1,0,,3,effect_buff,999,999,2,1600,,
10070550,,,,,,,effect_100705,1,999,10070551,10070552,,
10070551,5,10070511,1,0,,3,effect_buff,999,999,2,1800,,
10070552,5,10070512,1,0,,3,effect_buff,999,999,2,1800,,
10070610,,,,,,,effect_100706,0.1,0.1,1998,1,0.1,
10070611,,,,,,,effect_100709,0.1,0.1,1999,0.01,0.2,10070612
10070612,,,,,,,effect_killself02,8,8,,,,
10070710,,,,,,,effect_100707,0.1,0.1,1998021,,,
