id,comment,eventsID,duration,cd,icd,anim,animType,animAngle,animCenter,ultraAnim,isAtkSpd,next,target,cost,preloadCharacter,preloadFx,preloadBullet
3003012,扎里尤斯沙沙普攻2级,300301201,1,0,0,attack,,,,,TRUE,,1000,0,,,
3003013,扎里尤斯沙沙普攻3级,300301301,1,0,0,attack,,,,,TRUE,,1000,0,,,
3003014,扎里尤斯沙沙普攻4级,300301401,1,0,0,attack,,,,,TRUE,,1000,0,,,
3003015,扎里尤斯沙沙普攻5级,300301501,1,0,0,attack,,,,,TRUE,,1000,0,,,
3003021,扎里尤斯沙沙技能一1级,300302101,1.5,0,0,skill_01,,,,,TRUE,,997,0,,,
3003022,扎里尤斯沙沙技能一2级,300302201,1.5,0,0,skill_01,,,,,TRUE,,997,0,,,
3003023,扎里尤斯沙沙技能一3级,300302301,1.5,0,0,skill_01,,,,,TRUE,,997,0,,,
3003024,扎里尤斯沙沙技能一4级,300302401,1.5,0,0,skill_01,,,,,TRUE,,997,0,,,
3003025,扎里尤斯沙沙技能一5级,300302501,1.5,0,0,skill_01,,,,,TRUE,,997,0,,,
3003041,扎里尤斯沙沙奥义1级起手,,1,16,0,ultraSkill_start,1,,,3003,TRUE,3003061,1,4,,,
3003042,扎里尤斯沙沙奥义2级起手,,1,16,0,ultraSkill_start,1,,,3003,TRUE,3003062,1,4,,,
3003043,扎里尤斯沙沙奥义3级起手,,1,16,0,ultraSkill_start,1,,,3003,TRUE,3003063,1,4,,,
3003044,扎里尤斯沙沙奥义4级起手,,1,16,0,ultraSkill_start,1,,,3003,TRUE,3003064,1,4,,,
3003045,扎里尤斯沙沙奥义5级起手,,1,16,0,ultraSkill_start,1,,,3003,TRUE,3003065,1,4,,,
3003051,扎里尤斯·沙沙被动,300305101,0,0,0,,,,,,FALSE,,1,0,,,
3003061,扎里尤斯沙沙奥义1级循环,"300606000,300306101,300306102,300306103,300306104,300306105",1.5,0,0,ultraSkill_loop,2,,,,TRUE,3003071,1,0,,"3006041,3006042,3006043",
3003062,扎里尤斯沙沙奥义2级循环,"300606000,300306201,300306202,300306203,300306204,300306205",1.5,0,0,ultraSkill_loop,2,,,,TRUE,3003072,1,0,,"3006041,3006042,3006043",
3003063,扎里尤斯沙沙奥义3级循环,"300606000,300306301,300306302,300306303,300306304,300306305",1.5,0,0,ultraSkill_loop,2,,,,TRUE,3003073,1,0,,"3006041,3006042,3006043",
3003064,扎里尤斯沙沙奥义4级循环,"300606000,300306401,300306402,300306403,300306404,300306405",1.5,0,0,ultraSkill_loop,2,,,,TRUE,3003074,1,0,,"3006041,3006042,3006043",
3003065,扎里尤斯沙沙奥义5级循环,"300606000,300306501,300306502,300306503,300306504,300306505",1.5,0,0,ultraSkill_loop,2,,,,TRUE,3003075,1,0,,"3006041,3006042,3006043",
3003071,扎里尤斯沙沙奥义1级结束,,0.5,0,0,ultraSkill_end,,,,,TRUE,,1,0,,,
3003072,扎里尤斯沙沙奥义2级结束,,0.5,0,0,ultraSkill_end,,,,,TRUE,,1,0,,,
3003073,扎里尤斯沙沙奥义3级结束,,0.5,0,0,ultraSkill_end,,,,,TRUE,,1,0,,,
3003074,扎里尤斯沙沙奥义4级结束,,0.5,0,0,ultraSkill_end,,,,,TRUE,,1,0,,,
3003075,扎里尤斯沙沙奥义5级结束,,0.5,0,0,ultraSkill_end,,,,,TRUE,,1,0,,,
3004011,沙斯林沙沙普攻1级,300401101,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3004012,沙斯林沙沙普攻2级,300401201,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3004013,沙斯林沙沙普攻3级,300401301,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3004014,沙斯林沙沙普攻4级,300401401,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3004015,沙斯林沙沙普攻5级,300401501,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3004021,沙斯林沙沙技能一1级,300402101,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3004022,沙斯林沙沙技能一2级,300402201,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3004023,沙斯林沙沙技能一3级,300402301,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3004024,沙斯林沙沙技能一4级,300402401,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3004025,沙斯林沙沙技能一5级,300402501,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3004041,沙斯林沙沙奥义1级,"300404101,300404102",3.4,12,0,ultraSkill,,,,3004,FALSE,,997,3,,,
3004042,沙斯林沙沙奥义2级,"300404201,300404202",3.4,12,0,ultraSkill,,,,3004,FALSE,,997,3,,,
3004043,沙斯林沙沙奥义3级,"300404301,300404302",3.4,12,0,ultraSkill,,,,3004,FALSE,,997,3,,,
3004044,沙斯林沙沙奥义4级,"300404401,300404402",3.4,12,0,ultraSkill,,,,3004,FALSE,,997,3,,,
3004045,沙斯林沙沙奥义5级,"300404501,300404502",3.4,12,0,ultraSkill,,,,3004,FALSE,,997,3,,,
3005001,库鲁雪近战普攻1级,"300500101,300500102",1.4,0,0,melee,,,,,TRUE,,1000,0,,,
3005002,库鲁雪近战普攻2级,"300500201,300500202",1.4,0,0,melee,,,,,TRUE,,1000,0,,,
3005003,库鲁雪近战普攻3级,"300500301,300500302",1.4,0,0,melee,,,,,TRUE,,1000,0,,,
3005004,库鲁雪近战普攻4级,"300500401,300500402",1.4,0,0,melee,,,,,TRUE,,1000,0,,,
3005005,库鲁雪近战普攻5级,"300500501,300500502",1.4,0,0,melee,,,,,TRUE,,1000,0,,,
3005011,库鲁雪鲁鲁普攻1级,300501101,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30050101
3005012,库鲁雪鲁鲁普攻2级,300501201,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30050102
3005013,库鲁雪鲁鲁普攻3级,300501301,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30050103
3005014,库鲁雪鲁鲁普攻4级,300501401,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30050104
3005015,库鲁雪鲁鲁普攻5级,300501501,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30050105
3005021,库鲁雪鲁鲁技能一1级,300502101,1.3,0,0,skill_01,,,,,TRUE,,103,0,,,
3005022,库鲁雪鲁鲁技能一2级,300502201,1.3,0,0,skill_01,,,,,TRUE,,103,0,,,
3005023,库鲁雪鲁鲁技能一3级,300502301,1.3,0,0,skill_01,,,,,TRUE,,103,0,,,
3005024,库鲁雪鲁鲁技能一4级,300502401,1.3,0,0,skill_01,,,,,TRUE,,103,0,,,
3005025,库鲁雪鲁鲁技能一5级,300502501,1.3,0,0,skill_01,,,,,TRUE,,103,0,,,
3005041,库鲁雪鲁鲁奥义1级,300504101,1.7,22,0,ultraSkill,,,,3005,FALSE,,101,4,,,
3005042,库鲁雪鲁鲁奥义2级,300504201,1.7,22,0,ultraSkill,,,,3005,FALSE,,101,4,,,
3005043,库鲁雪鲁鲁奥义3级,300504301,1.7,22,0,ultraSkill,,,,3005,FALSE,,101,4,,,
3005044,库鲁雪鲁鲁奥义4级,300504401,1.7,22,0,ultraSkill,,,,3005,FALSE,,101,4,,,
3005045,库鲁雪鲁鲁奥义5级,300504501,1.7,22,0,ultraSkill,,,,3005,FALSE,,101,4,,,
3006001,斯修乔乔近战普攻1级,300600101,1,0,0,melee,,,,,TRUE,,1000,0,,,
3006002,斯修乔乔近战普攻2级,306600201,1,0,0,melee,,,,,TRUE,,1000,0,,,
3006003,斯修乔乔近战普攻3级,312600301,1,0,0,melee,,,,,TRUE,,1000,0,,,
3006004,斯修乔乔近战普攻4级,318600401,1,0,0,melee,,,,,TRUE,,1000,0,,,
3006005,斯修乔乔近战普攻5级,324600501,1,0,0,melee,,,,,TRUE,,1000,0,,,
3006011,斯修乔乔普攻1级,300601101,1,0,0,attack,,,,,TRUE,,1001,0,,,30060101
3006012,斯修乔乔普攻2级,300601201,1,0,0,attack,,,,,TRUE,,1001,0,,,30060102
3006013,斯修乔乔普攻3级,300601301,1,0,0,attack,,,,,TRUE,,1001,0,,,30060103
3006014,斯修乔乔普攻4级,300601401,1,0,0,attack,,,,,TRUE,,1001,0,,,30060104
3006015,斯修乔乔普攻5级,300601501,1,0,0,attack,,,,,TRUE,,1001,0,,,30060105
3006021,斯修乔乔技能一1级,300602101,1.3,0,0,skill_01,,,,,TRUE,,998,0,,,30060201
3006022,斯修乔乔技能一2级,300602201,1.3,0,0,skill_01,,,,,TRUE,,998,0,,,30060202
3006023,斯修乔乔技能一3级,300602301,1.3,0,0,skill_01,,,,,TRUE,,998,0,,,30060203
3006024,斯修乔乔技能一4级,300602401,1.3,0,0,skill_01,,,,,TRUE,,998,0,,,30060204
3006025,斯修乔乔技能一5级,300602501,1.3,0,0,skill_01,,,,,TRUE,,998,0,,,30060205
3006041,斯修乔乔奥义1级,300604101,1.5,10,0,ultraSkill,,,,3006,FALSE,,998,2,,,30060401
3006042,斯修乔乔奥义2级,300604201,1.5,10,0,ultraSkill,,,,3006,FALSE,,998,2,,,30060402
3006043,斯修乔乔奥义3级,300604301,1.5,10,0,ultraSkill,,,,3006,FALSE,,998,2,,,30060403
3006044,斯修乔乔奥义4级,300604401,1.5,10,0,ultraSkill,,,,3006,FALSE,,998,2,,,30060404
3006045,斯修乔乔奥义5级,300604501,1.5,10,0,ultraSkill,,,,3006,FALSE,,998,2,,,30060405
3007011,休古普攻1级,300701101,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3007012,休古普攻2级,300701201,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3007013,休古普攻3级,300701301,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3007014,休古普攻4级,300701401,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3007015,休古普攻5级,300701501,1.4,0,0,attack,,,,,TRUE,,1000,0,,,
3007021,休古技能一1级,300702101,1.4,0,0,skill_01,,,,,TRUE,,3007021,0,,,
3007022,休古技能一2级,300702201,1.4,0,0,skill_01,,,,,TRUE,,3007021,0,,,
3007023,休古技能一3级,"300702301,300702302",1.4,0,0,skill_01,,,,,TRUE,,3007021,0,,,
3007024,休古技能一4级,"300702401,300702402",1.4,0,0,skill_01,,,,,TRUE,,3007021,0,,,
3007025,休古技能一5级,"300702501,300702502",1.4,0,0,skill_01,,,,,TRUE,,3007021,0,,,
3007041,休古奥义1级,300704101,2.2,16,0,ultraSkill,,,,3007,FALSE,,1,3,,,
3007042,休古奥义2级,300704201,2.2,16,0,ultraSkill,,,,3007,FALSE,,1,3,,,
3007043,休古奥义3级,300704301,2.2,16,0,ultraSkill,,,,3007,FALSE,,1,3,,,
3007044,休古奥义4级,300704401,2.2,16,0,ultraSkill,,,,3007,FALSE,,1,3,,,
3007045,休古奥义5级,300704501,2.2,16,0,ultraSkill,,,,3007,FALSE,,1,3,,,
3008011,泽伯鲁咕咕普攻1级,300801101,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
3008012,泽伯鲁咕咕普攻2级,300801201,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
3008013,泽伯鲁咕咕普攻3级,300801301,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
3008014,泽伯鲁咕咕普攻4级,300801401,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
3008015,泽伯鲁咕咕普攻5级,300801501,1.1,0,0,attack,,,,,TRUE,,1000,0,,,
3008021,泽伯鲁咕咕技能一1级,300802101,1.7,0,0,skill_01,,,,,TRUE,,1,0,,,
3008022,泽伯鲁咕咕技能一2级,300802201,1.7,0,0,skill_01,,,,,TRUE,,1,0,,,
3008023,泽伯鲁咕咕技能一3级,300802301,1.7,0,0,skill_01,,,,,TRUE,,1,0,,,
3008024,泽伯鲁咕咕技能一4级,300802401,1.7,0,0,skill_01,,,,,TRUE,,1,0,,,
3008025,泽伯鲁咕咕技能一5级,300802501,1.7,0,0,skill_01,,,,,TRUE,,1,0,,,
3008041,泽伯鲁咕咕奥义1级,300804101,2.8,18,0,ultraSkill,,,,3008,FALSE,,997,3,,,
3008042,泽伯鲁咕咕奥义2级,300804201,2.8,18,0,ultraSkill,,,,3008,FALSE,,997,3,,,
3008043,泽伯鲁咕咕奥义3级,"300804301,300804302",2.8,18,0,ultraSkill,,,,3008,FALSE,,997,3,,,
3008044,泽伯鲁咕咕奥义4级,"300804401,300804402",2.8,18,0,ultraSkill,,,,3008,FALSE,,997,3,,,
3008045,泽伯鲁咕咕奥义5级,"300804501,300804502",2.8,18,0,ultraSkill,,,,3008,FALSE,,997,3,,,
3010011,沙丘隆特普攻1级,301001101,1,0,0,attack,,,,,TRUE,,1000,0,,,
3010012,沙丘隆特普攻2级,301001102,1,0,0,attack,,,,,TRUE,,1000,0,,,
3010013,沙丘隆特普攻3级,301001103,1,0,0,attack,,,,,TRUE,,1000,0,,,
3010014,沙丘隆特普攻4级,301001104,1,0,0,attack,,,,,TRUE,,1000,0,,,
3010015,沙丘隆特普攻5级,301001105,1,0,0,attack,,,,,TRUE,,1000,0,,,
3010021,沙丘隆特技能一1级,301002101,1.5,0,0,ultraSkill,,,,,TRUE,,1,0,,,
3010022,沙丘隆特技能一2级,301002201,1.5,0,0,ultraSkill,,,,,TRUE,,1,0,,,
3010023,沙丘隆特技能一3级,301002301,1.5,0,0,ultraSkill,,,,,TRUE,,1,0,,,
3010024,沙丘隆特技能一4级,301002401,1.5,0,0,ultraSkill,,,,,TRUE,,1,0,,,
3010025,沙丘隆特技能一5级,301002501,1.5,0,0,ultraSkill,,,,,TRUE,,1,0,,,
3010041,沙丘隆特奥义1级,"301004001,301004101",1.9,18,0,skill_01,,,,3010,FALSE,,2,3,,,
3010042,沙丘隆特奥义2级,"301004001,301004201",1.9,18,0,skill_01,,,,3010,FALSE,,2,3,,,
3010043,沙丘隆特奥义3级,"301004001,301004301",1.9,18,0,skill_01,,,,3010,FALSE,,2,3,,,
3010044,沙丘隆特奥义4级,"301004001,301004401",1.9,18,0,skill_01,,,,3010,FALSE,,2,3,,,
3010045,沙丘隆特奥义5级,"301004001,301004501",1.9,18,0,skill_01,,,,3010,FALSE,,2,3,,,
3010101,沙丘隆特幻象普攻,301001101,1,0,0,attack,,,,,TRUE,,1000,0,,,
3011011,克莱姆普攻1级,301101101,1.3,0,0,attack,,,,,TRUE,,1000,0,,,
3011012,克莱姆普攻2级,301101201,1.3,0,0,attack,,,,,TRUE,,1000,0,,,
3011013,克莱姆普攻3级,301101301,1.3,0,0,attack,,,,,TRUE,,1000,0,,,
3011014,克莱姆普攻4级,301101401,1.3,0,0,attack,,,,,TRUE,,1000,0,,,
3011015,克莱姆普攻5级,301101501,1.3,0,0,attack,,,,,TRUE,,1000,0,,,
3011021,克莱姆技能一1级,301102101,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3011022,克莱姆技能一2级,301102201,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3011023,克莱姆技能一3级,301102301,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3011024,克莱姆技能一4级,301102401,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3011025,克莱姆技能一5级,301102501,2.9,0,0,skill_01,,,,,TRUE,,1,0,,,
3011041,克莱姆奥义1级,"301104101,301104102,301104103",2.8,18,0,ultraSkill,,,,3011,FALSE,,997,3,,,
3011042,克莱姆奥义2级,"301104201,301104202,301104203",2.8,18,0,ultraSkill,,,,3011,FALSE,,997,3,,,
3011043,克莱姆奥义3级,"301104301,301104302,301104303",2.8,18,0,ultraSkill,,,,3011,FALSE,,997,3,,,
3011044,克莱姆奥义4级,"301104401,301104402,301104403",2.8,18,0,ultraSkill,,,,3011,FALSE,,997,3,,,
3011045,克莱姆奥义5级,"301104501,301104502,301104503",2.8,18,0,ultraSkill,,,,3011,FALSE,,997,3,,,
3013011,尼根普攻1级,301301101,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30130101
3013012,尼根普攻2级,301301201,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30130102
3013013,尼根普攻3级,301301301,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30130103
3013014,尼根普攻4级,301301401,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30130104
3013015,尼根普攻5级,301301501,1.1,0,0,attack,,,,,TRUE,,1001,0,,,30130105
3013021,尼根技能一1级,301302101,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,30130201
3013022,尼根技能一2级,301302201,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,30130202
3013023,尼根技能一3级,301302301,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,30130203
3013024,尼根技能一4级,301302401,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,30130204
3013025,尼根技能一5级,301302501,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,30130205
3013041,尼根奥义1级,"301304100,301304101",1.9,14,0,ultraSkill,,,,3013,FALSE,,1001,2,,,
3013042,尼根奥义2级,"301304100,301304201",1.9,14,0,ultraSkill,,,,3013,FALSE,,1001,2,,,
3013043,尼根奥义3级,"301304100,301304301",1.9,14,0,ultraSkill,,,,3013,FALSE,,1001,2,,,
3013044,尼根奥义4级,"301304100,301304401",1.9,14,0,ultraSkill,,,,3013,FALSE,,1001,2,,,
3013045,尼根奥义5级,"301304100,301304501",1.9,14,0,ultraSkill,,,,3013,FALSE,,1001,2,,,
4001011,布莉塔普攻1级,400101101,0.9,0,0,attack,,,,,TRUE,,1000,0,,,
4001012,布莉塔普攻2级,400101201,0.9,0,0,attack,,,,,TRUE,,1000,0,,,
4001013,布莉塔普攻3级,400101301,0.9,0,0,attack,,,,,TRUE,,1000,0,,,
4001014,布莉塔普攻4级,400101401,0.9,0,0,attack,,,,,TRUE,,1000,0,,,
4001015,布莉塔普攻5级,400101501,0.9,0,0,attack,,,,,TRUE,,1000,0,,,
4001041,布莉塔奥义1级,400104101,1.5,12,0,ultraSkill,,,,4001,TRUE,,997,2,,,
4001042,布莉塔奥义2级,400104201,1.5,12,0,ultraSkill,,,,4001,TRUE,,997,2,,,
4001043,布莉塔奥义3级,"400104301,400104302",1.5,12,0,ultraSkill,,,,4001,TRUE,,997,2,,,
4001044,布莉塔奥义4级,"400104401,400104402",1.5,12,0,ultraSkill,,,,4001,TRUE,,997,2,,,
4001045,布莉塔奥义5级,"400104501,400104502",1.5,12,0,ultraSkill,,,,4001,TRUE,,997,2,,,
4001051,布莉塔被动,400105101,0,0,0,,,,,,FALSE,,1,0,,,
4002011,彼得默克普攻1级,400201101,1,0,0,attack,,,,,TRUE,,1000,0,,,
4002012,彼得默克普攻2级,400201201,1,0,0,attack,,,,,TRUE,,1000,0,,,
4002013,彼得默克普攻3级,400201301,1,0,0,attack,,,,,TRUE,,1000,0,,,
4002014,彼得默克普攻4级,400201401,1,0,0,attack,,,,,TRUE,,1000,0,,,
4002015,彼得默克普攻5级,400201501,1,0,0,attack,,,,,TRUE,,1000,0,,,
4002021,彼得默克移动普攻1级,400202101,0.867,0,0,moveAttack,,,,,TRUE,,1000,0,,,
4002022,彼得默克移动普攻2级,400202201,0.867,0,0,moveAttack,,,,,TRUE,,1000,0,,,
4002023,彼得默克移动普攻3级,400202301,0.867,0,0,moveAttack,,,,,TRUE,,1000,0,,,
4002024,彼得默克移动普攻4级,400202401,0.867,0,0,moveAttack,,,,,TRUE,,1000,0,,,
4002025,彼得默克移动普攻5级,400202501,0.867,0,0,moveAttack,,,,,TRUE,,1000,0,,,
4002041,彼得默克奥义伤害1级,400204101,1.567,12,0,ultraSkill,,,,4002,TRUE,,1000,3,,,
4002042,彼得默克奥义伤害2级,400204201,1.567,12,0,ultraSkill,,,,4002,TRUE,,1000,3,,,
4002043,彼得默克奥义伤害3级,400204301,1.567,12,0,ultraSkill,,,,4002,TRUE,,1000,3,,,
4002044,彼得默克奥义伤害4级,400204401,1.567,12,0,ultraSkill,,,,4002,TRUE,,1000,3,,,
4002045,彼得默克奥义伤害5级,400204501,1.567,12,0,ultraSkill,,,,4002,TRUE,,1000,3,,,
4003011,卢克诺克普攻1级,400301101,1.7,0,0,attack,,"57,-37","0.2083138,1.735641",,TRUE,,3,0,,,
4003012,卢克诺克普攻2级,400301201,1.7,0,0,attack,,"57,-37","0.2083138,1.735641",,TRUE,,3,0,,,
4003013,卢克诺克普攻3级,400301301,1.7,0,0,attack,,"57,-37","0.2083138,1.735641",,TRUE,,3,0,,,
4003014,卢克诺克普攻4级,400301401,1.7,0,0,attack,,"57,-37","0.2083138,1.735641",,TRUE,,3,0,,,
4003015,卢克诺克普攻5级,400301501,1.7,0,0,attack,,"57,-37","0.2083138,1.735641",,TRUE,,3,0,,,
4003021,卢克诺克普攻-近战1级,"400302101,400302102",2,0,0,melee,,,,,TRUE,,3,0,,,
4003022,卢克诺克普攻-近战2级,"400302201,400302202",2,0,0,melee,,,,,TRUE,,3,0,,,
4003023,卢克诺克普攻-近战3级,"400302301,400302302",2,0,0,melee,,,,,TRUE,,3,0,,,
4003024,卢克诺克普攻-近战4级,"400302401,400302402",2,0,0,melee,,,,,TRUE,,3,0,,,
4003025,卢克诺克普攻-近战5级,"400302501,400302502",2,0,0,melee,,,,,TRUE,,3,0,,,
4003041,卢克诺克奥义1级,400304101,1.43,8,0,ultraSkill,,,,4003,TRUE,,101,2,,,
4003042,卢克诺克奥义2级,400304201,1.43,8,0,ultraSkill,,,,4003,TRUE,,101,2,,,
4003043,卢克诺克奥义3级,400304301,1.43,8,0,ultraSkill,,,,4003,TRUE,,101,2,,,
4003044,卢克诺克奥义4级,400304401,1.43,8,0,ultraSkill,,,,4003,TRUE,,101,2,,,
4003045,卢克诺克奥义5级,400304501,1.43,8,0,ultraSkill,,,,4003,TRUE,,101,2,,,
4004011,尼亚普攻1级,400401101,1.667,0,0,attack,,,,,TRUE,,3,0,,,40040101
4004012,尼亚普攻2级,400401201,1.667,0,0,attack,,,,,TRUE,,3,0,,,40040102
4004013,尼亚普攻3级,400401301,1.667,0,0,attack,,,,,TRUE,,3,0,,,40040103
4004014,尼亚普攻4级,400401401,1.667,0,0,attack,,,,,TRUE,,3,0,,,40040104
4004015,尼亚普攻5级,400401501,1.667,0,0,attack,,,,,TRUE,,3,0,,,40040105
4004021,尼亚普攻-近战1级,400402101,1,0,0,melee,,,,,TRUE,,3,0,,,
4004022,尼亚普攻-近战2级,400402201,1,0,0,melee,,,,,TRUE,,3,0,,,
4004023,尼亚普攻-近战3级,400402301,1,0,0,melee,,,,,TRUE,,3,0,,,
4004024,尼亚普攻-近战4级,400402401,1,0,0,melee,,,,,TRUE,,3,0,,,
4004025,尼亚普攻-近战5级,400402501,1,0,0,melee,,,,,TRUE,,3,0,,,
4004041,尼亚奥义1级,400404101,1.933,12,0,ultraSkill,,,,4004,TRUE,,3,3,,,
4004042,尼亚奥义2级,400404201,1.933,12,0,ultraSkill,,,,4004,TRUE,,3,3,,,
4004043,尼亚奥义3级,400404301,1.933,12,0,ultraSkill,,,,4004,TRUE,,3,3,,,
4004044,尼亚奥义4级,400404401,1.933,12,0,ultraSkill,,,,4004,TRUE,,3,3,,,
4004045,尼亚奥义5级,400404501,1.933,12,0,ultraSkill,,,,4004,TRUE,,3,3,,,
4005011,达因普攻1级,400501101,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
4005012,达因普攻2级,400501201,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
4005013,达因普攻3级,400501301,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
4005014,达因普攻4级,400501401,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
4005015,达因普攻5级,400501501,1.5,0,0,attack,,,,,TRUE,,1000,0,,,
4005041,达因奥义1级,400504101,2,12,0,ultraSkill,,,,4005,FALSE,,4005041,2,,,
4005042,达因奥义2级,400504201,2,12,0,ultraSkill,,,,4005,FALSE,,4005041,2,,,
4005043,达因奥义3级,400504301,2,12,0,ultraSkill,,,,4005,FALSE,,4005041,2,,,
4005044,达因奥义4级,400504401,2,12,0,ultraSkill,,,,4005,FALSE,,4005041,2,,,
4005045,达因奥义5级,400504501,2,12,0,ultraSkill,,,,4005,FALSE,,4005041,2,,,
6002101,帝国弓骑士普攻,6002011,1.2,0,0,attack,,,,,TRUE,,1001,0,,,60021011
6002102,帝国弓骑士近战普攻,6002021,0.9,0,0,melee,,,,,TRUE,,1000,0,,,
6002103,帝国弓骑士技能一,6002031,1.5,0,0,skill_01,,,,,TRUE,,1001,0,,,60021031
6002104,帝国弓骑士技能二起手,6002041,0.33,0,0,skill_02_start,1,,,,TRUE,6002105,1,0,,,60021041
6002105,帝国弓骑士技能二循环,"6002051,6002052,6002053,6002054,6002055,6002056,6002057,6002058,6002059",10,0,0,skill_02_loop,2,,,,TRUE,,3,0,,,
6002106,帝国弓骑士技能二结束,6002061,0.27,0,0,skill_02_end,,,,,TRUE,,1,0,,,
7001101,小火精灵普攻,70011011,1.5,0,0,skill_01,,,,,TRUE,,2,0,,,70011011
7009011,boss漆黑圣典一席幻象普攻,70090111,1.33,0,0,attack,,,,,TRUE,,1000,0,,,
7009051,boss漆黑圣典一席幻象技能四,70090511,1.8,0,0,skill04,,,,,TRUE,,997,0,,,
7012101,英灵战士普攻,"70121011,70121012",2,0,0,attack,,,,,TRUE,,7012011,0,,,
7012102,英灵战士投掷枪,"70121121,70121125,70121129",1.9,0,0,skill_01,,,,,TRUE,,7012121,0,,,"70121121,70121125,70121129"
9999011,9979测试,,1.57,0,0,attack,,,,,FALSE,,1000,0,,,
9999041,9999测试,999904101,1.6,0,0,ultraSkill,,,,,FALSE,,1,1,,,
9999901,工具人骑士,,1.2,0,0,idle,,,,,FALSE,,1,0,,,
